Filename,Site,Date,Recording_ID,Visualizer_URL,Google_Sheets_Link
RushRanch-2017-06-17_12-00.flac,2017 Rush Ranch,2017-06-17 12:00:00,2539275,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539275,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539275"", ""Open Visualizer"")"
RushRanch-2017-06-17_15-00.flac,2017 Rush Ranch,2017-06-17 15:00:00,2539284,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539284,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539284"", ""Open Visualizer"")"
RushRanch-2017-06-17_19-00.flac,2017 Rush Ranch,2017-06-17 19:00:00,2539293,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539293,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539293"", ""Open Visualizer"")"
RushRanch-2017-06-17_20-00.flac,2017 Rush Ranch,2017-06-17 20:00:00,2539294,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539294,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539294"", ""Open Visualizer"")"
RushRanch-2017-06-18_07-00.flac,2017 Rush Ranch,2017-06-18 07:00:00,2539331,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539331,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539331"", ""Open Visualizer"")"
RushRanch-2017-06-18_09-00.flac,2017 Rush Ranch,2017-06-18 09:00:00,2539338,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539338,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539338"", ""Open Visualizer"")"
RushRanch-2017-06-18_12-00.flac,2017 Rush Ranch,2017-06-18 12:00:00,2539347,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539347,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539347"", ""Open Visualizer"")"
RushRanch-2017-06-18_13-00.flac,2017 Rush Ranch,2017-06-18 13:00:00,2539350,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539350,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539350"", ""Open Visualizer"")"
RushRanch-2017-06-18_14-00.flac,2017 Rush Ranch,2017-06-18 14:00:00,2539355,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539355,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539355"", ""Open Visualizer"")"
RushRanch-2017-06-19_07-00.flac,2017 Rush Ranch,2017-06-19 07:00:00,2539404,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539404,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539404"", ""Open Visualizer"")"
RushRanch-2017-06-19_12-00.flac,2017 Rush Ranch,2017-06-19 12:00:00,2539421,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539421,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539421"", ""Open Visualizer"")"
RushRanch-2017-06-19_13-00.flac,2017 Rush Ranch,2017-06-19 13:00:00,2539430,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539430,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539430"", ""Open Visualizer"")"
RushRanch-2017-06-19_14-00.flac,2017 Rush Ranch,2017-06-19 14:00:00,2539424,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539424,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539424"", ""Open Visualizer"")"
RushRanch-2017-06-19_18-00.flac,2017 Rush Ranch,2017-06-19 18:00:00,2539437,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539437,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539437"", ""Open Visualizer"")"
RushRanch-2017-06-19_20-00.flac,2017 Rush Ranch,2017-06-19 20:00:00,2539442,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539442,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539442"", ""Open Visualizer"")"
RushRanch-2017-06-20_06-00.flac,2017 Rush Ranch,2017-06-20 06:00:00,2539473,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539473,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539473"", ""Open Visualizer"")"
RushRanch-2017-06-20_09-00.flac,2017 Rush Ranch,2017-06-20 09:00:00,2539482,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539482,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539482"", ""Open Visualizer"")"
RushRanch-2017-06-20_11-00.flac,2017 Rush Ranch,2017-06-20 11:00:00,2539489,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539489,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539489"", ""Open Visualizer"")"
RushRanch-2017-06-20_13-00.flac,2017 Rush Ranch,2017-06-20 13:00:00,2539500,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539500,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539500"", ""Open Visualizer"")"
RushRanch-2017-06-20_15-00.flac,2017 Rush Ranch,2017-06-20 15:00:00,2539502,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539502,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539502"", ""Open Visualizer"")"
RushRanch-2017-06-20_16-00.flac,2017 Rush Ranch,2017-06-20 16:00:00,2539504,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539504,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539504"", ""Open Visualizer"")"
RushRanch-2017-06-20_17-00.flac,2017 Rush Ranch,2017-06-20 17:00:00,2539506,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539506,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539506"", ""Open Visualizer"")"
RushRanch-2017-06-20_20-00.flac,2017 Rush Ranch,2017-06-20 20:00:00,2539516,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539516,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539516"", ""Open Visualizer"")"
RushRanch-2017-06-21_06-00.flac,2017 Rush Ranch,2017-06-21 06:00:00,2539546,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539546,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539546"", ""Open Visualizer"")"
RushRanch-2017-06-21_07-00.flac,2017 Rush Ranch,2017-06-21 07:00:00,2539552,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539552,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2539552"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_08-00.flac,2017 Rush Ranch,2017-06-21 08:00:00,2523628,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523628,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523628"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_09-00.flac,2017 Rush Ranch,2017-06-21 09:00:00,2523636,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523636,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523636"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_11-00.flac,2017 Rush Ranch,2017-06-21 11:00:00,2523632,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523632,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523632"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_12-00.flac,2017 Rush Ranch,2017-06-21 12:00:00,2523634,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523634,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523634"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_13-00.flac,2017 Rush Ranch,2017-06-21 13:00:00,2523642,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523642,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523642"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_14-00.flac,2017 Rush Ranch,2017-06-21 14:00:00,2523648,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523648,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523648"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_15-00.flac,2017 Rush Ranch,2017-06-21 15:00:00,2523650,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523650,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523650"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_16-00.flac,2017 Rush Ranch,2017-06-21 16:00:00,2523649,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523649,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523649"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_17-00.flac,2017 Rush Ranch,2017-06-21 17:00:00,2523651,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523651,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523651"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_18-00.flac,2017 Rush Ranch,2017-06-21 18:00:00,2523653,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523653,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523653"", ""Open Visualizer"")"
Rush_Ranch-2017-06-21_19-00.flac,2017 Rush Ranch,2017-06-21 19:00:00,2523657,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523657,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523657"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_06-00.flac,2017 Rush Ranch,2017-06-22 06:00:00,2523695,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523695,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523695"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_07-00.flac,2017 Rush Ranch,2017-06-22 07:00:00,2523696,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523696,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523696"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_08-00.flac,2017 Rush Ranch,2017-06-22 08:00:00,2523697,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523697,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523697"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_09-00.flac,2017 Rush Ranch,2017-06-22 09:00:00,2523701,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523701,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523701"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_11-00.flac,2017 Rush Ranch,2017-06-22 11:00:00,2523708,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523708,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523708"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_12-00.flac,2017 Rush Ranch,2017-06-22 12:00:00,2523713,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523713,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523713"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_13-00.flac,2017 Rush Ranch,2017-06-22 13:00:00,2523716,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523716,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523716"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_14-00.flac,2017 Rush Ranch,2017-06-22 14:00:00,2523715,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523715,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523715"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_15-00.flac,2017 Rush Ranch,2017-06-22 15:00:00,2523721,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523721,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523721"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_16-00.flac,2017 Rush Ranch,2017-06-22 16:00:00,2523723,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523723,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523723"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_17-00.flac,2017 Rush Ranch,2017-06-22 17:00:00,2523722,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523722,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523722"", ""Open Visualizer"")"
Rush_Ranch-2017-06-22_18-00.flac,2017 Rush Ranch,2017-06-22 18:00:00,2523727,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523727,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523727"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_06-00.flac,2017 Rush Ranch,2017-06-23 06:00:00,2523763,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523763,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523763"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_08-00.flac,2017 Rush Ranch,2017-06-23 08:00:00,2523771,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523771,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523771"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_09-00.flac,2017 Rush Ranch,2017-06-23 09:00:00,2523775,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523775,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523775"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_10-00.flac,2017 Rush Ranch,2017-06-23 10:00:00,2523777,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523777,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523777"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_11-00.flac,2017 Rush Ranch,2017-06-23 11:00:00,2523783,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523783,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523783"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_12-00.flac,2017 Rush Ranch,2017-06-23 12:00:00,2523798,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523798,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523798"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_13-00.flac,2017 Rush Ranch,2017-06-23 13:00:00,2523786,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523786,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523786"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_14-00.flac,2017 Rush Ranch,2017-06-23 14:00:00,2523789,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523789,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523789"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_15-00.flac,2017 Rush Ranch,2017-06-23 15:00:00,2523790,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523790,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523790"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_16-00.flac,2017 Rush Ranch,2017-06-23 16:00:00,2523803,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523803,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523803"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_17-00.flac,2017 Rush Ranch,2017-06-23 17:00:00,2523796,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523796,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523796"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_18-00.flac,2017 Rush Ranch,2017-06-23 18:00:00,2523799,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523799,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523799"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_19-00.flac,2017 Rush Ranch,2017-06-23 19:00:00,2523805,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523805,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523805"", ""Open Visualizer"")"
Rush_Ranch-2017-06-23_20-00.flac,2017 Rush Ranch,2017-06-23 20:00:00,2523808,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523808,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523808"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_06-00.flac,2017 Rush Ranch,2017-06-24 06:00:00,2523840,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523840,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523840"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_07-00.flac,2017 Rush Ranch,2017-06-24 07:00:00,2523842,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523842,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523842"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_08-00.flac,2017 Rush Ranch,2017-06-24 08:00:00,2523851,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523851,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523851"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_09-00.flac,2017 Rush Ranch,2017-06-24 09:00:00,2523846,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523846,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523846"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_10-00.flac,2017 Rush Ranch,2017-06-24 10:00:00,2523849,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523849,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523849"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_11-00.flac,2017 Rush Ranch,2017-06-24 11:00:00,2523858,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523858,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523858"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_12-00.flac,2017 Rush Ranch,2017-06-24 12:00:00,2523856,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523856,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523856"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_13-00.flac,2017 Rush Ranch,2017-06-24 13:00:00,2523859,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523859,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523859"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_14-00.flac,2017 Rush Ranch,2017-06-24 14:00:00,2523864,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523864,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523864"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_15-00.flac,2017 Rush Ranch,2017-06-24 15:00:00,2523871,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523871,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523871"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_16-00.flac,2017 Rush Ranch,2017-06-24 16:00:00,2523868,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523868,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523868"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_17-00.flac,2017 Rush Ranch,2017-06-24 17:00:00,2523870,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523870,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523870"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_18-00.flac,2017 Rush Ranch,2017-06-24 18:00:00,2523876,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523876,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523876"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_19-00.flac,2017 Rush Ranch,2017-06-24 19:00:00,2523882,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523882,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523882"", ""Open Visualizer"")"
Rush_Ranch-2017-06-24_20-00.flac,2017 Rush Ranch,2017-06-24 20:00:00,2523880,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523880,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523880"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_06-00.flac,2017 Rush Ranch,2017-06-25 06:00:00,2523912,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523912,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523912"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_07-00.flac,2017 Rush Ranch,2017-06-25 07:00:00,2523914,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523914,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523914"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_08-00.flac,2017 Rush Ranch,2017-06-25 08:00:00,2523916,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523916,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523916"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_09-00.flac,2017 Rush Ranch,2017-06-25 09:00:00,2523927,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523927,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523927"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_10-00.flac,2017 Rush Ranch,2017-06-25 10:00:00,2523923,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523923,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523923"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_11-00.flac,2017 Rush Ranch,2017-06-25 11:00:00,2523933,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523933,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523933"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_12-00.flac,2017 Rush Ranch,2017-06-25 12:00:00,2523929,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523929,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523929"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_13-00.flac,2017 Rush Ranch,2017-06-25 13:00:00,2523931,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523931,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523931"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_14-00.flac,2017 Rush Ranch,2017-06-25 14:00:00,2523942,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523942,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523942"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_15-00.flac,2017 Rush Ranch,2017-06-25 15:00:00,2523938,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523938,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523938"", ""Open Visualizer"")"
Rush_Ranch-2017-06-25_16-00.flac,2017 Rush Ranch,2017-06-25 16:00:00,2523947,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523947,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2523947"", ""Open Visualizer"")"
