template_id,template_name,recording_id,species_id,scientific_name,songtype_id,songtype,x1,y1,x2,y2,date_created,source_project_name,url
11616,SP FS 02,51686693,9897,Agelaius tricolor,7,Alternative Song 2,54.38053593,2318.75,54.92203202,4075,12/11/2021 16:34:00,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11616.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=bbc94fbbcfb4605efc16fd2851d18bc3829f499cdd6ea576fa3106b330b3de9c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11616.png&x-id=GetObject
11617,SP FS 03,51688296,9897,Agelaius tricolor,7,Alternative Song 2,52.24821589,2231.463319,53.32537914,5846.998823,12/11/2021 16:38:53,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11617.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=ca1daca880426680b8c59296f9ff9564d0cc3e325c6d8880818469ad2e0db5a1&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11617.png&x-id=GetObject
11618,SP FS 04,51688296,9897,Agelaius tricolor,7,Alternative Song 2,52.53590546,2212.632405,52.89719002,5611.612397,12/11/2021 16:39:05,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11618.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=8c14a659782e121ccba53fdd5625c55c5cfc84ecfc06447f830e5926414deda0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11618.png&x-id=GetObject
11619,SP FS 05,51688296,9897,Agelaius tricolor,7,Alternative Song 2,52.50245318,1883.091408,52.91057093,8803.452334,12/11/2021 16:39:36,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11619.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=c5b063c58bf344aefa0fd0344762da937569d1b1ae626ff9f822d6489374ebdb&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11619.png&x-id=GetObject
11620,SP FS 06,51697525,9897,Agelaius tricolor,7,Alternative Song 2,19.46070115,636.2672322,20.05138467,6430.540827,12/11/2021 16:48:47,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11620.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=1d2a3babfd5ffe9e106951e9cf1882325f3141602c510173672d9ef8492bc5b4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11620.png&x-id=GetObject
11621,SP FS 07,51697525,9897,Agelaius tricolor,7,Alternative Song 2,19.66239796,1068.92895,20.05138467,6574.7614,12/11/2021 16:48:58,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11621.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=38b0d490f6c02124568af214bcb7320eb32f034748dd1a7c10ff763322fb021d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11621.png&x-id=GetObject
11622,SP NC 01,51699323,9897,Agelaius tricolor,7,Alternative Song 2,13.74542577,2002.49066,14.97409409,6605.230386,12/11/2021 17:01:41,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11622.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=0c2466a9d3e4e8e3ab037362a4be3f9d116b30def6898a5bac865c3224ea62a5&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11622.png&x-id=GetObject
11623,SP NC 02,51699323,9897,Agelaius tricolor,7,Alternative Song 2,13.77585694,1915.873503,16.93602482,6329.751305,12/11/2021 17:02:06,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11623.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=4679cc325b1a8a343819f215114cead35752c4c052861029e27a194cd5fde5aa&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11623.png&x-id=GetObject
11624,SP NC 03,51699323,9897,Agelaius tricolor,7,Alternative Song 2,15.82226938,2026.404667,16.37461964,6086.582745,12/11/2021 17:02:19,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11624.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=bd05247e1f932bd74461a21d57ab99f4f270dcd31a60b2e508e4c3951a5bbb60&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11624.png&x-id=GetObject
11625,SP FS 08,51697589,9897,Agelaius tricolor,7,Alternative Song 2,56.32974463,1849.941383,56.91562345,3369.284877,12/11/2021 17:39:57,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11625.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=a97346c333ffb067da12e8478063fb75ebc21f14124d903b03a523f99657afab&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11625.png&x-id=GetObject
11626,SP NC 04,51699411,9897,Agelaius tricolor,6,Alternative Song,5.318479378,2162.5,5.800356803,6956.25,12/11/2021 18:00:06,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11626.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=5a23bfa74e68fe8a244c80c8e812e337491ba936587ebb301dba2741f1d2487c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11626.png&x-id=GetObject
11627,SP NC 05,51699411,9897,Agelaius tricolor,6,Alternative Song,5.318479378,2156.25,6.573478824,6956.25,12/11/2021 18:00:29,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11627.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=1088bae785f2f477a5c6710b016d8b784a39762281449757870458cdfd7d5213&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11627.png&x-id=GetObject
11628,SP NC 06,51699346,9897,Agelaius tricolor,6,Alternative Song,1.538621639,4091.001698,2.668438034,7790.831919,12/11/2021 18:01:15,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11628.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=ed4a6d89e3a736d0083a0489f1bd75efaacb52e582d5a5bd0f83fd55aae87f22&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11628.png&x-id=GetObject
11629,SP NC 07,51699346,9897,Agelaius tricolor,6,Alternative Song,1.482130819,2607.809847,2.674087116,7212.224109,12/11/2021 18:01:34,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11629.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=16a33d735de6eab0a124dce04411db6d1f20871b3b05674cf052146e1ee04397&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11629.png&x-id=GetObject
11630,SP NC 08,51699346,9897,Agelaius tricolor,6,Alternative Song,1.448236327,2534.465195,2.024442689,4074.702886,12/11/2021 18:01:53,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11630.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=2de9f48fc654ed2a24a5801e6c7d31fc32b6da6deaa9b360b0500823a47d3f1a&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11630.png&x-id=GetObject
11631,SP NC 09,51699346,9897,Agelaius tricolor,6,Alternative Song,1.532972557,5427.504244,1.911461049,7798.981324,12/11/2021 18:02:07,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11631.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=50084e2582f4a0491791ca03de34770368b88e465eb0f2282b13b2d1a68afd84&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11631.png&x-id=GetObject
11658,YNC HL01,10571917,9897,Agelaius tricolor,6,Alternative Song,7.821196645,2601.984564,9.164294614,7267.916207,12/13/2021 11:33:15,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11658.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=bcafd9420a735592416437f82f8fd640e256390be9ea559beb93fc2edb9127db&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11658.png&x-id=GetObject
11659,YNC HL02,10571917,9897,Agelaius tricolor,6,Alternative Song,7.842645584,2334.883721,8.801918556,7516.27907,12/13/2021 11:45:28,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11659.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=485b097d0fc960ab6207fff5a302b9a55286eaabdce6c4630e14257d95b44ce4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11659.png&x-id=GetObject
11660,YNC HL03,10571917,9897,Agelaius tricolor,6,Alternative Song,9.867216436,5172.093023,10.52860991,7693.023256,12/13/2021 11:46:08,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11660.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=ba268f2f0537d67cc46230d1aef52e290bd60b9512d2a759bf2630e6f6bb3851&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11660.png&x-id=GetObject
11663,YNC CR01,10553810,9897,Agelaius tricolor,6,Alternative Song,23.69065353,2660.024907,25.0802317,7292.652553,12/13/2021 15:30:23,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11663.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=870587e458661b1d32e8c40ae5894b6df6cc90b4516531871aaabf07fd8e9569&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11663.png&x-id=GetObject
11664,YNC CR02,7077000,9897,Agelaius tricolor,6,Alternative Song,35.13657931,2880,36.40998755,7856,12/13/2021 15:36:24,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11664.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=6f03c6f2233911688420430389e7cfba9829296e48faa8d561fdeae34262dbb8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11664.png&x-id=GetObject
11666,YNC CR03,10552621,9897,Agelaius tricolor,6,Alternative Song,11.59799941,3708.783466,12.77961867,9131.04744,12/13/2021 15:47:26,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11666.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=7bccd9e86706b0b643c35d390f69900d2ad3d488acbaded45f91660db4cf1822&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11666.png&x-id=GetObject
11667,YNC CR04,10552621,9897,Agelaius tricolor,6,Alternative Song,9.234760901,2660.403946,10.3976243,6865.194927,12/13/2021 15:47:45,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11667.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=a4db130ce55a30bba22488ea2ce2233e3503362041a0a2a0ea9671103531b2fe&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11667.png&x-id=GetObject
11668,YNC CR05,10552455,9897,Agelaius tricolor,6,Alternative Song,47.64518289,2630.136986,48.82939341,8823.685373,12/13/2021 16:01:17,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11668.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=73f0e8290eb40bab2630578f61bb835575780a00b8005316fd1832167479b5d1&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11668.png&x-id=GetObject
11669,YNC CR06,7074934,9897,Agelaius tricolor,6,Alternative Song,55.89542243,2724.177072,57.14588763,7791.146425,12/13/2021 16:02:18,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11669.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=cd09eeb748dd85a376e731a9f994947589ecb3f10f47dc0c8ac5cce0f2f7d7a9&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11669.png&x-id=GetObject
11670,YNC CR07,7074934,9897,Agelaius tricolor,6,Alternative Song,55.79493862,2206.583428,56.73278752,8408.626561,12/13/2021 16:02:32,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11670.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=2f165e2cafdca385800fec3f40b1a72c63cd002bdd15cdf21ee844cf6c249d1d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11670.png&x-id=GetObject
11671,YNC CR08,7074934,9897,Agelaius tricolor,6,Alternative Song,58.17305547,2270.14756,59.17789358,7282.633371,12/13/2021 16:02:51,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11671.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=fcde71a4c2fde6cb31be7aebe6fe563f5e25d78466b2c8dd66d8f654f7247e3a&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11671.png&x-id=GetObject
11673,CR YNC 09,7076999,9897,Agelaius tricolor,6,Alternative Song,4.581634737,2988.486141,5.756205877,9211.08742,12/13/2021 17:07:09,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11673.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=035bbf6888a125efff4c4f2badcff7ff4b88f64305a8036cb9c8a5099a49ebe6&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11673.png&x-id=GetObject
11674,CR YNC 10,7076999,9897,Agelaius tricolor,6,Alternative Song,4.48476289,2968.017058,5.392936452,9487.420043,12/13/2021 17:07:44,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11674.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=2b823ad4db18f9f779039740da07d53c69afcdd842768429527fcec8a387d457&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11674.png&x-id=GetObject
11675,CR YNC 11,7076999,9897,Agelaius tricolor,6,Alternative Song,4.605852699,2722.38806,6.579616574,9200.852878,12/13/2021 17:07:57,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11675.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=335e554fa56f5bb455f7687fa89eae4dca691ef5c8c8382624c4c57a84228fd7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11675.png&x-id=GetObject
11676,YNC HL04,10561116,9897,Agelaius tricolor,6,Alternative Song,3.496918795,2515.233287,4.385498459,7250.609331,12/13/2021 17:17:02,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11676.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=6990a72245de6a83f2be7e98e542f819d4e929fc0c045f454d310cf6fbbc45b5&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11676.png&x-id=GetObject
11677,YNC HL05,10571917,9897,Agelaius tricolor,6,Alternative Song,7.859843711,2637.28022,8.550541971,7247.39011,12/13/2021 17:21:54,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11677.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=c52cf5c3c5a39383abecff31867fadc379de4335040c17946c5f687197c79622&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11677.png&x-id=GetObject
11678,YNC HL06,10572364,9897,Agelaius tricolor,6,Alternative Song,33.40411075,2625.511895,34.25004247,7249.536856,12/13/2021 17:23:20,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11678.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=21519f596f1f36e441fc5e801a895fb5d004b1c1e808e10d181afeb71224dc2c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11678.png&x-id=GetObject
11679,YNC HL07,10560852,9897,Agelaius tricolor,6,Alternative Song,13.2509047,4321.954449,14.03256936,8888.056144,12/13/2021 17:25:01,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11679.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=fd1817e3357e1eaa6af246075d39e5336c4992430b5ea171bc21c728f09ecfeb&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11679.png&x-id=GetObject
11680,YNC HL08,10572827,9897,Agelaius tricolor,6,Alternative Song,48.68985284,2872.877358,49.71173455,7220.04717,12/13/2021 17:27:00,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11680.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=5b2f5995147c90fdebffe53dcca4d507593d56ce7560e70ab808342226eee1dd&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11680.png&x-id=GetObject
11681,YCN HL09,7079152,9897,Agelaius tricolor,6,Alternative Song,54.99089194,3156.433688,56.04092122,7229.909074,12/13/2021 17:28:41,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11681.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=cfc0eb00f8be3e41333d5f789ce1f62fe55bf253a2a833511e88164d2199c6f3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11681.png&x-id=GetObject
11682,YNC HL09,7079152,9897,Agelaius tricolor,6,Alternative Song,54.99869885,3147.616642,56.03701776,7247.543167,12/13/2021 17:29:06,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11682.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=7878d2da931d243d9c564997e6fb4266857d0fc3b7ca6c0805cea418bbca131c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11682.png&x-id=GetObject
11684,YNC HL10,7079350,9897,Agelaius tricolor,6,Alternative Song,35.49450872,3233.835748,36.9110824,7221.905624,12/13/2021 17:39:07,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/11684.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=656f1ceddf684ff49e3aa3991faeed4558d3cf81b8a50aff57f7595e08fdd76b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11684.png&x-id=GetObject
