pattern_matching_id,name,timestamp,playlist_id,playlist_name,template_id,template_name,parameters
54113,2021 PA FC06,01/31/2024 13:59:59,15984,2021 Plumas Arboga,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54114,2021 RCN YNC02,01/31/2024 14:06:53,16068,2021 Reeds Creek North,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
54116,2021 RCN ONC11,01/31/2024 14:08:05,16068,2021 Reeds Creek North,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
54117,2021 RCN FC06,01/31/2024 14:08:34,16068,2021 Reeds Creek North,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54118,2021 RCS YNC02,01/31/2024 14:10:31,16063,2021 Reeds Creek South,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
54119,2021 RCS ONC11,01/31/2024 14:10:59,16063,2021 Reeds Creek South,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
54120,2021 RCS FC06,01/31/2024 14:11:38,16063,2021 Reeds Creek South,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54121,2021 RCN NC01,01/31/2024 14:31:05,16068,2021 Reeds Creek North,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
54122,2021 OC FC06,01/31/2024 14:36:24,15969,2021 Orchard Creek,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54123,2021 Rush Ranch FS01,01/31/2024 14:52:23,16227,2021 Rush Ranch,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
54124,2021 Rush Ranch YNC02,01/31/2024 14:52:51,16227,2021 Rush Ranch,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
54125,2021 Rush Ranch NC01,01/31/2024 14:53:37,16227,2021 Rush Ranch,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
54126,2021 Rush Ranch ONC11,01/31/2024 14:54:15,16227,2021 Rush Ranch,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
54127,2021 Rush Ranch FC06,01/31/2024 14:54:47,16227,2021 Rush Ranch,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54129,2021 SP ONC11,01/31/2024 15:22:00,15720,2021 Sedgwick,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
54131,2021 SP FC06,01/31/2024 15:23:04,15720,2021 Sedgwick,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54132,2021 WW1 FS01,01/31/2024 15:28:48,15736,2021 Willey Wetlands 1,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
54133,2021 WW1 YNC02,01/31/2024 15:29:15,15736,2021 Willey Wetlands 1,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
54134,2021 WW1 ONC11,01/31/2024 15:29:55,15736,2021 Willey Wetlands 1,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
54135,2021 WW1 FC06,01/31/2024 15:30:31,15736,2021 Willey Wetlands 1,36228,Fledgling Call 06,"{""threshold"": 0.2, ""N"": 1}"
54136,2021 WW2 FC06,01/31/2024 15:32:27,15737,2021 Willey Wetlands 2,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54137,2021 WW3 FC06,01/31/2024 15:33:06,15738,2021 Willey Wetlands 3,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54161,2021 WWP FC06,01/31/2024 18:43:53,16139,2021 Wind Wolves Preserve,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54162,2021 SJWA ONC11,01/31/2024 18:46:02,16143,2021 SJWA,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
54163,2021 SJWA FC06,01/31/2024 18:46:44,16143,2021 SJWA,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54164,2021 RJ MS-local,01/31/2024 18:52:09,16009,2021 Rancho Jamul,36770,Rancho Jamul MS,"{""threshold"": 0.2, ""N"": 1}"
54214,2022 Marsh Creek FC06,02/01/2024 10:30:56,22293,2022 Marsh Creek Reservoir,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54220,2022 RJ FC06,02/01/2024 12:47:38,20452,2022 Rancho Jamul,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54222,2022 Sedgwick FC06,02/01/2024 14:12:45,22578,2022 Sedgwick,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54246,2022 RJ RF-FS01,02/01/2024 15:43:57,20452,2022 Rancho Jamul,36819,Rancho Jamul FS01,"{""threshold"": 0.2, ""N"": 1}"
54253,2022 RJ RJ-YNC01,02/01/2024 16:35:42,20452,2022 Rancho Jamul,36823,Rancho Jamul YNC01,"{""threshold"": 0.2, ""N"": 1}"
54385,2022 WA1 MW-MS04,02/02/2024 11:14:30,20077,2022 WA1,33598,2023 WA-MW MS04,"{""threshold"": 0.2, ""N"": 1}"
54386,2022 WA1 FC06,02/02/2024 11:24:07,20077,2022 WA1,36228,Fledgling Call 06,"{""threshold"": 0.2, ""N"": 1}"
54591,2022 WWP - PC MStyp5,02/05/2024 19:59:29,31698,2022 Wind Wolves Preserve Pleitito Creek,16970,Male Song Type 5,"{""threshold"": 0.2, ""N"": 1}"
54592,2022 WWP - PC FS01,02/05/2024 20:00:01,31698,2022 Wind Wolves Preserve Pleitito Creek,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
54593,2022 WWP - PC YNC02,02/05/2024 20:00:35,31698,2022 Wind Wolves Preserve Pleitito Creek,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
54594,2022 WWP - PC NC01,02/05/2024 20:01:13,31698,2022 Wind Wolves Preserve Pleitito Creek,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
54595,2022 WWP -PC ONC11,02/05/2024 20:01:41,31698,2022 Wind Wolves Preserve Pleitito Creek,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
54596,2022 WWP - PC FC06,02/05/2024 20:02:20,31698,2022 Wind Wolves Preserve Pleitito Creek,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54597,2022 Wrong Time WWP - SW MStyp5,02/05/2024 20:02:56,31697,2022 Wind Wolves Preserve Santiago Wetlands - Wrong Time,16970,Male Song Type 5,"{""threshold"": 0.2, ""N"": 1}"
54599,2022 Wrong Time WWP - SW FS01,02/05/2024 20:03:27,31697,2022 Wind Wolves Preserve Santiago Wetlands - Wrong Time,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
54600,2022 Wrong Time WWP - SW YNC02,02/05/2024 20:03:50,31697,2022 Wind Wolves Preserve Santiago Wetlands - Wrong Time,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
54601,2022 Wrong Time WWP -SW - NC01,02/05/2024 20:04:31,31697,2022 Wind Wolves Preserve Santiago Wetlands - Wrong Time,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
54602,2022 Wrong Time WWP - SW ONC11,02/05/2024 20:04:54,31697,2022 Wind Wolves Preserve Santiago Wetlands - Wrong Time,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
54603,2022 Wrong Time WWP - SW FC06,02/05/2024 20:05:30,31697,2022 Wind Wolves Preserve Santiago Wetlands - Wrong Time,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
54609,2022 Wrong Time WWP - SW WWP-MS01,02/05/2024 20:27:20,31697,2022 Wind Wolves Preserve Santiago Wetlands - Wrong Time,13305,WWP MS01,"{""threshold"": 0.2, ""N"": 1}"
54611,2022 Wrong Time WWP - SW RJ-FS01,02/05/2024 21:34:48,31697,2022 Wind Wolves Preserve Santiago Wetlands - Wrong Time,36819,Rancho Jamul FS01,"{""threshold"": 0.2, ""N"": 1}"
54753,2022 CR MS typ5,02/07/2024 22:39:15,31741,2022 Creed Road,16970,Male Song Type 5,"{""threshold"": 0.2, ""N"": 1}"
54754,2022 CR FS01,02/07/2024 22:39:43,31741,2022 Creed Road,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
54755,2022 CR YNC02,02/07/2024 22:40:11,31741,2022 Creed Road,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
54756,2022 CR NC01,02/07/2024 22:40:42,31741,2022 Creed Road,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
54757,2022 CR ONC11,02/07/2024 22:41:08,31741,2022 Creed Road,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
54758,2022 CR FC06,02/07/2024 22:41:37,31741,2022 Creed Road,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
55775,2022 CR MC04,02/18/2024 02:16:42,31741,2022 Creed Road,37614,MC04,"{""threshold"": 0.2, ""N"": 1}"
55800,2022 PCP Loc3 MStyp5,02/19/2024 03:08:39,32149,2022 Panoche Creek Preserve Loc3,16970,Male Song Type 5,"{""threshold"": 0.2, ""N"": 1}"
55801,2022 PCP loc3 FS01,02/19/2024 03:09:11,32149,2022 Panoche Creek Preserve Loc3,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
55802,2022 PCP Loc3 YNC02,02/19/2024 03:09:44,32149,2022 Panoche Creek Preserve Loc3,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
55803,2022 PCP Loc3 NC01,02/19/2024 03:10:20,32149,2022 Panoche Creek Preserve Loc3,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
55804,2022 PCP Loc3 ONC11,02/19/2024 03:10:56,32149,2022 Panoche Creek Preserve Loc3,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
55805,2022 PCP Loc3 FC06,02/19/2024 03:11:33,32149,2022 Panoche Creek Preserve Loc3,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
55806,2022 PCP Loc4 MStyp5,02/19/2024 03:14:03,32150,2022 Panoche Creek Preserve Loc4,16970,Male Song Type 5,"{""threshold"": 0.2, ""N"": 1}"
55807,2022 PCP Loc4 FS01,02/19/2024 03:14:38,32150,2022 Panoche Creek Preserve Loc4,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
55808,2022 PCP Loc4 YNC02,02/19/2024 03:15:06,32150,2022 Panoche Creek Preserve Loc4,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
55809,2022 PCP Loc4 NC01,02/19/2024 03:15:36,32150,2022 Panoche Creek Preserve Loc4,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
55810,2022 PCP Loc4 ONC11,02/19/2024 03:16:04,32150,2022 Panoche Creek Preserve Loc4,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
55811,2022 PCP Loc4 FC06,02/19/2024 03:16:38,32150,2022 Panoche Creek Preserve Loc4,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
56263,2022 Baja2 MS01,02/22/2024 00:34:58,32265,Bad time - delete - 2022 Baja 2,18412,Baja Male Song 01,"{""threshold"": 0.2, ""N"": 1}"
56264,2022 Baja2 FS01,02/22/2024 00:35:30,32265,Bad time - delete - 2022 Baja 2,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
56265,2022 Baja2 YNC02,02/22/2024 00:35:56,32265,Bad time - delete - 2022 Baja 2,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
56266,2022 Baja2 NC01,02/22/2024 00:36:24,32265,Bad time - delete - 2022 Baja 2,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
56267,2022 Bad Baja 2 ONC11,02/22/2024 00:36:52,32265,Bad time - delete - 2022 Baja 2,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
56268,2022 Baja 2 Bad time FC06,02/22/2024 00:37:28,32265,Bad time - delete - 2022 Baja 2,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
57531,2023 Delevan T43.1 FC06,03/01/2024 00:24:07,30516,2023 Delevan NWR T43.1,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
57532,2023 Delevan T43.2 FC06,03/01/2024 00:24:46,30518,2023 Delevan NWR T43.2,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
57533,2023 Delevan T6 FC06,03/01/2024 00:25:33,30517,2023 Delevan T6,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
57564,2022 Baja 2 MS01,03/01/2024 16:46:59,32513,2022 Baja 2,18412,Baja Male Song 01,"{""threshold"": 0.2, ""N"": 1}"
57565,2022 Baja 2 FS01,03/01/2024 16:47:41,32513,2022 Baja 2,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
57566,2022 Baja 2 YNC02,03/01/2024 16:48:12,32513,2022 Baja 2,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
57567,2022 Baja 2 NC01,03/01/2024 16:48:43,32513,2022 Baja 2,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
57568,2022 Baja 2 ONC11,03/01/2024 16:49:20,32513,2022 Baja 2,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
57570,2022 Baja 2 FC06,03/01/2024 16:50:02,32513,2022 Baja 2,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
57682,2023 Con NE FC06,03/03/2024 20:42:34,30495,2023 Conaway Ranch NE,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
57737,2021 RJ FS01,03/04/2024 18:13:22,16009,2021 Rancho Jamul,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
57738,2021 RJ YNC02,03/04/2024 18:13:53,16009,2021 Rancho Jamul,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
57739,2021 RJ NC01,03/04/2024 18:14:29,16009,2021 Rancho Jamul,12171,Nestling Call 01,"{""threshold"": 0.2, ""N"": 1}"
57740,2021 RJ ONC11,03/04/2024 18:15:04,16009,2021 Rancho Jamul,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
57741,2021 RJ FC06,03/04/2024 18:15:38,16009,2021 Rancho Jamul,36228,Fledgling Call 06,"{""threshold"": 0.4, ""N"": 1}"
57743,MC-test Paicines Ranch,03/04/2024 21:42:37,22207,2022 Paicines Ranch - Teal Pond,38296,MC-pac01,"{""threshold"": 0.2, ""N"": 1}"
58200,2021 ConW FS01,03/09/2024 22:58:48,13252,2021 Conaway West,12174,Female Song 01,"{""threshold"": 0.2, ""N"": 1}"
58201,2021 HL YNC02,03/09/2024 23:09:58,15933,2021 Hay Landfill,16872,YNC 02,"{""threshold"": 0.2, ""N"": 1}"
58202,2021 HL ONC11,03/09/2024 23:11:22,15933,2021 Hay Landfill,16911,ONC 11,"{""threshold"": 0.2, ""N"": 1}"
58203,2021 HL FC06,03/09/2024 23:25:03,15933,2021 Hay Landfill,36228,Fledgling Call 06,"{""threshold"": 0.2, ""N"": 1}"
58204,2023 LVR Hatchling,03/09/2024 23:39:42,30529,2023 Los Vaqueros Reservoir,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58205,2023 LVR Nestling,03/09/2024 23:40:16,30529,2023 Los Vaqueros Reservoir,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58321,2023 Baja Hatchling,03/10/2024 19:52:59,30419,2023 Baja Rancho Cinega,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58322,2023 Baja Nestling,03/10/2024 19:53:26,30419,2023 Baja Rancho Cinega,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58325,2023 CNWR T27.1 Hatchling,03/10/2024 20:16:14,30462,2023 Colusa NWR T27.1,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58326,2023 CNWR T27.1 Nestling,03/10/2024 20:16:44,30462,2023 Colusa NWR T27.1,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58329,2023 BSP Hatchling,03/10/2024 20:18:56,30461,2023 Bridge St Pond,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58330,2023 BSP Nestling,03/10/2024 20:19:31,30461,2023 Bridge St Pond,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58331,2023 Con HQ Hatchling,03/10/2024 20:20:18,30489,2023 Conaway Ranch - HQ,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58332,2023 Con HQ Nestling,03/10/2024 20:20:47,30489,2023 Conaway Ranch - HQ,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58333,2023 Con NE Hatchling,03/10/2024 20:21:22,30495,2023 Conaway Ranch NE,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58334,2023 Con NE Nestling,03/10/2024 20:21:49,30495,2023 Conaway Ranch NE,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58335,2023 Con N1 Hatchling,03/10/2024 20:22:23,30497,2023 Conaway Ranch North 1,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58336,2023 Con N1 Nestling,03/10/2024 20:23:06,30497,2023 Conaway Ranch North 1,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58337,2023 Con N2 Hatchling,03/10/2024 20:23:34,30498,2023 Conaway Ranch North 2,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58338,2023 Con N2 Nestling,03/10/2024 20:24:13,30498,2023 Conaway Ranch North 2,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58339,2023 CR Hatchling,03/10/2024 21:47:08,30409,2023 Creed Rd,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58340,2023 CR Nestling,03/10/2024 21:47:46,30409,2023 Creed Rd,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58341,2023 DNWR T43.1 Hatchling,03/10/2024 21:48:48,30516,2023 Delevan NWR T43.1,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58342,2023 DNWR T43.1 Nestling,03/10/2024 21:49:21,30516,2023 Delevan NWR T43.1,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58343,2023 DNWR T43.2 Hatchling,03/10/2024 21:50:12,30518,2023 Delevan NWR T43.2,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58344,2023 DNWR T6 Hatchling,03/10/2024 21:51:13,30517,2023 Delevan T6,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58345,2023 DNWR T6 Nestling,03/10/2024 21:51:43,30517,2023 Delevan T6,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58346,2023 HR Hatchling,03/10/2024 21:52:40,30455,2023 Hale Road,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58347,2023 HR Nestling,03/10/2024 21:53:12,30455,2023 Hale Road,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58348,2023 HR2 Hatchling,03/10/2024 21:53:56,30456,2023 Hale Road site 2,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58349,2023 HR2 Nestling,03/10/2024 21:54:24,30456,2023 Hale Road site 2,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58350,2023 IP Hatchling,03/10/2024 21:55:06,30410,2023 Iron Point,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58351,2023 IP Nestling,03/10/2024 21:55:36,30410,2023 Iron Point,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58352,2023 KL Hatchling,03/10/2024 21:56:18,30245,2023 Kentucky Lateral,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58353,2023 KL Nestling,03/10/2024 21:56:54,30245,2023 Kentucky Lateral,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58354,2023 Kern CB Hatchling,03/10/2024 21:57:51,30519,2023 Kern - Canebreak Ecological Reserve 4,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58355,2023 Kern CB Nestling,03/10/2024 21:58:24,30519,2023 Kern - Canebreak Ecological Reserve 4,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58356,2023 Kern HQ2 Hatchling,03/10/2024 21:59:16,30520,2023 Kern - HQ2,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58357,2023 Kern HQ2 Nestling,03/10/2024 21:59:39,30520,2023 Kern - HQ2,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58358,2023 DNWR T43.2 Nestling,03/10/2024 22:13:36,30518,2023 Delevan NWR T43.2,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58360,2023 LFC 45 Sump Hatchling,03/10/2024 23:11:19,30526,2023 Laguna Fry Confluence - 45 Sump,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58361,2023 LFC 45 Sump Nestling,03/10/2024 23:11:40,30526,2023 Laguna Fry Confluence - 45 Sump,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58362,2023 LFC1 Hatchling,03/10/2024 23:12:30,30527,2023 Laguna Fry Confluence - Site 1,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58363,2023 LV - WTM Hatchling,03/10/2024 23:13:20,30528,2023 Los Vaqueros - Walnut Trail Marsh,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58364,2023 LV - WTM Nestling,03/10/2024 23:13:44,30528,2023 Los Vaqueros - Walnut Trail Marsh,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58365,2023 MR A Hatchling,03/10/2024 23:24:24,30535,2023 Markham Ravine A,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58366,2023 MR A Nestling,03/10/2024 23:24:44,30535,2023 Markham Ravine A,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58367,2023 MR B Hatchling,03/10/2024 23:25:11,30536,2023 Markham Ravine B,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58368,2023 MR B Nestling,03/10/2024 23:25:37,30536,2023 Markham Ravine B,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58369,2023 MNWR Cottonwood Hatchling,03/10/2024 23:27:45,30537,2023 Merced NWR - Cottonwood,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58370,2023 MNWR Cottonwood Nestling,03/10/2024 23:28:13,30537,2023 Merced NWR - Cottonwood,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58371,2023 MNWR DWD Hatchling,03/10/2024 23:28:48,30538,2023 Merced NWR Deadman Wetland Ditch,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58372,2023 MNWR DWD Nestling,03/10/2024 23:29:34,30538,2023 Merced NWR Deadman Wetland Ditch,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58373,2023 NRP Hatchling,03/10/2024 23:31:17,30543,2023 North Regional Pond,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58374,2023 NRP Nestling,03/10/2024 23:31:48,30543,2023 North Regional Pond,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58375,2023 OR Dizney Hatchling,03/10/2024 23:32:53,30359,2023 OR Dizney Rd,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58376,2023 OR Dizney Nestling,03/10/2024 23:33:19,30359,2023 OR Dizney Rd,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58377,2023 OR Eureka Hatchling,03/10/2024 23:33:51,30386,2023 OR Eureka Rd,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58378,2023 OR Eureka Nestling,03/10/2024 23:34:17,30386,2023 OR Eureka Rd,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58379,2023 LCS1 Nestling,03/10/2024 23:48:43,30527,2023 Laguna Fry Confluence - Site 1,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58381,2023 OR PN Hatchling,03/11/2024 00:46:19,30362,2023 OR Prineville North,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58382,2023 OR PN Nestling,03/11/2024 00:46:48,30362,2023 OR Prineville North,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58383,2023 PCP NW Hatchling,03/11/2024 00:47:46,30546,2023 Panoche Creek Preserve - Corrals NW,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58384,2023 PCP NW Nestling,03/11/2024 00:48:31,30546,2023 Panoche Creek Preserve - Corrals NW,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58385,2023 PCP SE Hatchling,03/11/2024 00:56:20,30547,2023 Panoche Creek Preserve - Corrals SE,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58386,2023 PCP SE Nestling,03/11/2024 00:56:42,30547,2023 Panoche Creek Preserve - Corrals SE,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58529,2023 PRP-E Hatchling,03/12/2024 17:59:02,30548,2023 Peterson Ranch Pond - East,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58530,2023 PRP-E Nestling,03/12/2024 17:59:34,30548,2023 Peterson Ranch Pond - East,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58531,2023 PRP-W Hatchling,03/12/2024 18:01:48,30549,2023 Peterson Ranch Pond - West,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58532,2023 PRP-W Nestling,03/12/2024 18:02:14,30549,2023 Peterson Ranch Pond - West,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58533,2023 PA2 Hatchling,03/12/2024 18:03:12,30551,2023 Plumas Arboga 2,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58534,2023 PA2 Nestling,03/12/2024 18:03:45,30551,2023 Plumas Arboga 2,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58535,2023 PA8 Hatchling,03/12/2024 18:04:20,30550,2023 Plumas Arboga 8 - North Regional Pond,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58536,2023 PA8 Nestling,03/12/2024 18:04:44,30550,2023 Plumas Arboga 8 - North Regional Pond,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58539,2023 RJ NP Hatchling,03/12/2024 19:04:36,30391,2023 Rancho Jamul North Pond - fix lat lon,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58540,2023 RJ NP Nestling,03/12/2024 19:04:57,30391,2023 Rancho Jamul North Pond - fix lat lon,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58541,2023 RJ S1 Hatchling,03/12/2024 19:05:41,30404,2023 Rancho Jamul Site 1 fix lat lon,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58542,2023 RJ S1 Nestling,03/12/2024 19:05:58,30404,2023 Rancho Jamul Site 1 fix lat lon,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
58543,2023 SL BC Hatchling,03/12/2024 19:06:43,30554,2023 San Luis Bear Creek,38574,TRBL Hatchling,"{""threshold"": 0.2, ""N"": 1}"
58544,2023 SL BC Nestling,03/12/2024 19:07:07,30554,2023 San Luis Bear Creek,38575,TRBL Nestling,"{""threshold"": 0.2, ""N"": 1}"
