classification_result_id,job_id,job_name,model_id,model_name,recording_id,species_id,songtype_id,present
18423521,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017053,9897,7,0
18423522,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017054,9897,7,0
18423523,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017055,9897,7,0
18423524,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017056,9897,7,0
18423525,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017057,9897,7,0
18423526,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017058,9897,7,0
18423527,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017059,9897,7,1
18423528,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017060,9897,7,0
18423529,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017061,9897,7,0
18423530,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017062,9897,7,0
18423531,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017063,9897,7,0
18423532,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017064,9897,7,0
18423533,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017065,9897,7,0
18423534,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017066,9897,7,0
18423535,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017067,9897,7,1
18423536,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017068,9897,7,1
18423537,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017069,9897,7,0
18423538,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017070,9897,7,0
18423539,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017071,9897,7,0
18423540,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017072,9897,7,0
18423541,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017073,9897,7,0
18423542,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017074,9897,7,0
18423543,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017075,9897,7,0
18423544,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017077,9897,7,0
18423545,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017078,9897,7,0
18423546,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017079,9897,7,0
18423547,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017080,9897,7,0
18423548,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017081,9897,7,0
18423549,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017082,9897,7,0
18423550,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017084,9897,7,0
18423551,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017085,9897,7,0
18423552,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017086,9897,7,0
18423553,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017087,9897,7,0
18423554,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017088,9897,7,0
18423555,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017089,9897,7,0
18423556,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017090,9897,7,0
18423557,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017091,9897,7,0
18423558,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017092,9897,7,0
18423559,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017093,9897,7,1
18423560,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017094,9897,7,0
18423561,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017095,9897,7,0
18423562,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017096,9897,7,0
18423563,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017097,9897,7,0
18423564,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017098,9897,7,0
18423565,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017099,9897,7,0
18423566,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017100,9897,7,0
18423567,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017101,9897,7,0
18423568,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017102,9897,7,0
18423569,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017103,9897,7,0
18423570,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017104,9897,7,0
18423571,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017105,9897,7,0
18423572,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017106,9897,7,0
18423573,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017107,9897,7,0
18423574,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017108,9897,7,0
18423575,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017109,9897,7,0
18423576,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017110,9897,7,0
18423577,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017111,9897,7,0
18423578,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017113,9897,7,0
18423579,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017121,9897,7,0
18423580,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3017125,9897,7,0
18423581,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024785,9897,7,0
18423582,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024801,9897,7,0
18423583,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024807,9897,7,0
18423584,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024810,9897,7,0
18423585,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024812,9897,7,0
18423586,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024818,9897,7,0
18423587,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024830,9897,7,0
18423588,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024833,9897,7,0
18423589,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024839,9897,7,0
18423590,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024845,9897,7,0
18423591,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024848,9897,7,0
18423592,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024866,9897,7,0
18423593,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024878,9897,7,0
18423594,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024881,9897,7,0
18423595,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3024897,9897,7,0
18423596,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025083,9897,7,0
18423597,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025095,9897,7,0
18423598,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025100,9897,7,0
18423599,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025101,9897,7,0
18423600,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025118,9897,7,0
18423601,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025120,9897,7,0
18423602,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025125,9897,7,0
18423603,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025126,9897,7,0
18423604,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025147,9897,7,0
18423605,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025155,9897,7,0
18423606,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025169,9897,7,0
18423607,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025180,9897,7,1
18423608,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025182,9897,7,0
18423609,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025504,9897,7,0
18423610,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025518,9897,7,0
18423611,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025528,9897,7,0
18423612,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025566,9897,7,0
18423613,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025568,9897,7,0
18423614,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025570,9897,7,0
18423615,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025576,9897,7,0
18423616,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025578,9897,7,0
18423617,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025608,9897,7,0
18423618,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025611,9897,7,0
18423619,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025647,9897,7,0
18423620,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025651,9897,7,0
18423621,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025659,9897,7,0
18423622,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025675,9897,7,0
18423623,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025684,9897,7,0
18423624,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025816,9897,7,0
18423625,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025856,9897,7,0
18423626,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025858,9897,7,1
18423627,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025860,9897,7,0
18423628,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025868,9897,7,1
18423629,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025871,9897,7,0
18423630,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025872,9897,7,0
18423631,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025881,9897,7,0
18423632,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025895,9897,7,0
18423633,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025928,9897,7,0
18423634,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025954,9897,7,0
18423635,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025959,9897,7,0
18423636,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3025979,9897,7,0
18423637,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3026012,9897,7,0
18423638,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3026098,9897,7,1
18423639,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123050,9897,7,0
18423640,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123051,9897,7,0
18423641,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123052,9897,7,0
18423642,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123055,9897,7,0
18423643,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123058,9897,7,0
18423644,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123060,9897,7,0
18423645,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123061,9897,7,0
18423646,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123062,9897,7,0
18423647,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123064,9897,7,0
18423648,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123065,9897,7,0
18423649,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123066,9897,7,0
18423650,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123067,9897,7,1
18423651,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123068,9897,7,1
18423652,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123069,9897,7,0
18423653,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123070,9897,7,1
18423654,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123071,9897,7,0
18423655,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123072,9897,7,0
18423656,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123073,9897,7,0
18423657,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123074,9897,7,0
18423658,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123076,9897,7,0
18423659,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123372,9897,7,0
18423660,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123373,9897,7,0
18423661,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123376,9897,7,0
18423662,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123377,9897,7,0
18423663,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123378,9897,7,0
18423664,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123379,9897,7,0
18423665,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123380,9897,7,0
18423666,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123381,9897,7,0
18423667,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123382,9897,7,0
18423668,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123383,9897,7,0
18423669,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123384,9897,7,0
18423670,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123385,9897,7,0
18423671,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123388,9897,7,0
18423672,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123389,9897,7,0
18423673,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123406,9897,7,0
18423674,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123409,9897,7,0
18423675,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123410,9897,7,1
18423676,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123411,9897,7,0
18423677,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123412,9897,7,0
18423678,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123413,9897,7,1
18423679,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123414,9897,7,0
18423680,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123415,9897,7,0
18423681,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123416,9897,7,0
18423682,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123417,9897,7,0
18423683,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123418,9897,7,0
18423684,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123420,9897,7,0
18423685,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123421,9897,7,0
18423686,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123423,9897,7,0
18423687,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123424,9897,7,0
18423688,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123425,9897,7,0
18423689,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123426,9897,7,0
18423690,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123427,9897,7,0
18423691,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123428,9897,7,0
18423692,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123429,9897,7,0
18423693,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123431,9897,7,0
18423694,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123432,9897,7,0
18423695,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123434,9897,7,0
18423696,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123435,9897,7,0
18423697,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123437,9897,7,0
18423698,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123438,9897,7,0
18423699,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123439,9897,7,1
18423700,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123440,9897,7,0
18423701,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123441,9897,7,0
18423702,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123442,9897,7,0
18423703,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123443,9897,7,0
18423704,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123444,9897,7,0
18423705,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123445,9897,7,0
18423706,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123446,9897,7,0
18423707,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123448,9897,7,0
18423708,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123450,9897,7,0
18423709,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123451,9897,7,1
18423710,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123453,9897,7,0
18423711,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123454,9897,7,0
18423712,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123455,9897,7,0
18423713,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123457,9897,7,0
18423714,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123459,9897,7,0
18423715,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123461,9897,7,0
18423716,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123462,9897,7,0
18423717,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123463,9897,7,0
18423718,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123464,9897,7,0
18423719,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123466,9897,7,0
18423720,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123467,9897,7,1
18423721,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123468,9897,7,0
18423722,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123469,9897,7,1
18423723,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123471,9897,7,0
18423724,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123472,9897,7,0
18423725,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123474,9897,7,0
18423726,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123475,9897,7,0
18423727,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123476,9897,7,0
18423728,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123477,9897,7,0
18423729,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123478,9897,7,0
18423730,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123479,9897,7,0
18423731,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123481,9897,7,0
18423732,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123482,9897,7,0
18423733,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123483,9897,7,0
18423734,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123488,9897,7,0
18423735,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123489,9897,7,0
18423736,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123490,9897,7,0
18423737,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123491,9897,7,0
18423738,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123492,9897,7,0
18423739,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123494,9897,7,0
18423740,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123495,9897,7,0
18423741,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123496,9897,7,0
18423742,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123497,9897,7,0
18423743,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123498,9897,7,1
18423744,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123499,9897,7,0
18423745,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123501,9897,7,0
18423746,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123502,9897,7,0
18423747,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123503,9897,7,0
18423748,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123522,9897,7,0
18423749,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123523,9897,7,1
18423750,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123524,9897,7,0
18423751,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123525,9897,7,0
18423752,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123526,9897,7,0
18423753,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123527,9897,7,0
18423754,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123528,9897,7,0
18423755,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123529,9897,7,0
18423756,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123530,9897,7,0
18423757,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123531,9897,7,0
18423758,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123532,9897,7,0
18423759,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123533,9897,7,0
18423760,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123534,9897,7,0
18423761,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123535,9897,7,0
18423762,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123536,9897,7,0
18423763,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123537,9897,7,0
18423764,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123538,9897,7,0
18423765,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123539,9897,7,0
18423766,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123540,9897,7,0
18423767,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123541,9897,7,0
18423768,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123542,9897,7,0
18423769,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123543,9897,7,0
18423770,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123544,9897,7,0
18423771,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123545,9897,7,0
18423772,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123548,9897,7,0
18423773,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123549,9897,7,0
18423774,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123550,9897,7,0
18423775,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123551,9897,7,0
18423776,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123552,9897,7,0
18423777,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123553,9897,7,0
18423778,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123555,9897,7,0
18423779,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123556,9897,7,0
18423780,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123557,9897,7,0
18423781,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123558,9897,7,0
18423782,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123559,9897,7,0
18423783,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123560,9897,7,0
18423784,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123561,9897,7,0
18423785,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123562,9897,7,0
18423786,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123563,9897,7,0
18423787,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123564,9897,7,0
18423788,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123565,9897,7,0
18423789,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123566,9897,7,0
18423790,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123567,9897,7,0
18423791,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123568,9897,7,0
18423792,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123570,9897,7,0
18423793,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123571,9897,7,0
18423794,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123572,9897,7,0
18423795,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123573,9897,7,0
18423796,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123574,9897,7,0
18423797,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123575,9897,7,0
18423798,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123576,9897,7,0
18423799,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123577,9897,7,0
18423800,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123578,9897,7,0
18423801,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123579,9897,7,0
18423802,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123581,9897,7,0
18423803,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123583,9897,7,0
18423804,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123584,9897,7,0
18423805,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123585,9897,7,0
18423806,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123586,9897,7,0
18423807,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123587,9897,7,0
18423808,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123588,9897,7,1
18423809,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123589,9897,7,0
18423810,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123590,9897,7,1
18423811,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123591,9897,7,0
18423812,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123592,9897,7,0
18423813,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123593,9897,7,0
18423814,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123594,9897,7,0
18423815,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123595,9897,7,0
18423816,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123596,9897,7,0
18423817,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3123597,9897,7,0
