recording_id,site_id,datetime,datetime_utc,sample_rate,duration,samples,file_size,bit_rate,sample_encoding,upload_time,meta,url
254641832,77023,05/11/2024 18:20:00,05/12/2024 01:20:00,48000,60,2880000,0,418206,flac,07/11/2025 19:47:11,"{""comment"":""Recorded at 18:20:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 33.4C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_18-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/12/ldsm2sbs3di1/6f05e141-6b93-40b6-95d1-1a5fd9ba9557.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=f6473b5fe4e17528c32ba964da100d5496800c1ca1b252b2b8bb16e894631989&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D6f05e141-6b93-40b6-95d1-1a5fd9ba9557.flac&x-id=GetObject
254641836,77023,05/11/2024 17:00:00,05/12/2024 00:00:00,48000,60,2880000,0,417862,flac,07/11/2025 19:47:12,"{""comment"":""Recorded at 17:00:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 33.9C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_17-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/12/ldsm2sbs3di1/c369ff4e-fbcc-46c0-8db7-e92ce83d1079.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=46e51b36ba68a1325e354170cf3de13c2f9dcaf37fef0495133e2b0df0049266&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dc369ff4e-fbcc-46c0-8db7-e92ce83d1079.flac&x-id=GetObject
254641838,77023,05/11/2024 20:20:00,05/12/2024 03:20:00,48000,60,2880000,0,419140,flac,07/11/2025 19:47:12,"{""comment"":""Recorded at 20:20:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 25.5C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_20-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/12/ldsm2sbs3di1/a219c90c-d093-464b-84bb-4daa4267b20e.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=3e8b3c2857897db8b2b3013229ed34093d3995b36b02dbfc8f9fb982102380c0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Da219c90c-d093-464b-84bb-4daa4267b20e.flac&x-id=GetObject
254641839,77023,05/11/2024 15:40:00,05/11/2024 22:40:00,48000,60,2880000,0,418011,flac,07/11/2025 19:47:13,"{""comment"":""Recorded at 15:40:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 35.3C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_15-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/feaa1861-8a21-4d95-bcb2-e61c769f681a.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=2ab4806777d174f1b8818e508453ce3b698995b4e27f83d05c4e69a14ca2f7e7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dfeaa1861-8a21-4d95-bcb2-e61c769f681a.flac&x-id=GetObject
254641845,77023,05/11/2024 20:00:00,05/12/2024 03:00:00,48000,60,2880000,0,418494,flac,07/11/2025 19:47:15,"{""comment"":""Recorded at 20:00:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 27.5C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_20-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/12/ldsm2sbs3di1/cfe798ff-1083-4dc7-8441-75f2d6faa624.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=eef5992a0e598f559e8c3af6f33ee3577724617334385572e3afa62b00db59cc&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dcfe798ff-1083-4dc7-8441-75f2d6faa624.flac&x-id=GetObject
254641850,77023,05/11/2024 18:40:00,05/12/2024 01:40:00,48000,60,2880000,0,417281,flac,07/11/2025 19:47:17,"{""comment"":""Recorded at 18:40:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 33.4C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_18-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/12/ldsm2sbs3di1/50de56bd-e21f-4b64-9b5f-4e19d4f63409.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=0ed0bddebb09291945116d68a8a4dfd2f996bad02c0a686eb3f86bcaed13d7a4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D50de56bd-e21f-4b64-9b5f-4e19d4f63409.flac&x-id=GetObject
254641851,77023,05/11/2024 19:00:00,05/12/2024 02:00:00,48000,60,2880000,0,423311,flac,07/11/2025 19:47:17,"{""comment"":""Recorded at 19:00:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 31.3C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_19-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/12/ldsm2sbs3di1/9756d6b2-6256-42fa-a459-b52bf336d2fd.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=8148cbaf4f186a85d7f72a00eeb5c38293d5c6417ae5ab1e3780bede31731ca0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D9756d6b2-6256-42fa-a459-b52bf336d2fd.flac&x-id=GetObject
254641853,77023,05/13/2024 03:20:00,05/13/2024 10:20:00,48000,60,2880000,0,415775,flac,07/11/2025 19:47:17,"{""comment"":""Recorded at 03:20:00 13/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 9.9C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-13_03-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/13/ldsm2sbs3di1/84022297-ebef-4f17-b918-9a044aabebfd.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=1c26252ee8f5d2136571ede5cca3c7cad11dc48e9fde16127cbbb9dddb12b66b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D84022297-ebef-4f17-b918-9a044aabebfd.flac&x-id=GetObject
254641857,77023,05/11/2024 16:40:00,05/11/2024 23:40:00,48000,60,2880000,0,418905,flac,07/11/2025 19:47:18,"{""comment"":""Recorded at 16:40:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 34.7C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_16-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/ba16ee80-36fd-4dbe-9681-b01d7537ad04.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=3485df0810fb238d4a26cd00a6123beef4bc9e69cacdbf21794406296efa2de7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dba16ee80-36fd-4dbe-9681-b01d7537ad04.flac&x-id=GetObject
254641861,77023,05/13/2024 04:20:00,05/13/2024 11:20:00,48000,60,2880000,0,416019,flac,07/11/2025 19:47:20,"{""comment"":""Recorded at 04:20:00 13/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 8.8C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-13_04-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/13/ldsm2sbs3di1/60bc8d0c-49b7-4616-a5ef-c00f97b363a3.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=06ca24ef45035ecde6fa092d85967e87b4f09d16612519b70fec4bf9f05e88fa&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D60bc8d0c-49b7-4616-a5ef-c00f97b363a3.flac&x-id=GetObject
254641866,77023,05/11/2024 14:20:00,05/11/2024 21:20:00,48000,60,2880000,0,417012,flac,07/11/2025 19:47:21,"{""comment"":""Recorded at 14:20:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 36.0C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_14-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/1dcd282d-e5dc-4acf-9c05-085e415ce4da.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=c38f436fd76822ab27e43f69d9166d93380088e4079e7b424a4824d959fa1a4b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D1dcd282d-e5dc-4acf-9c05-085e415ce4da.flac&x-id=GetObject
254641869,77023,05/11/2024 13:20:00,05/11/2024 20:20:00,48000,60,2880000,0,417276,flac,07/11/2025 19:47:22,"{""comment"":""Recorded at 13:20:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 37.7C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_13-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/943daee8-8091-43c4-a698-883f2e5b25af.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=8be7591635e9ddbcf18abe01d39e29ce6ed7795b1de1b8754e39f19c60163aa7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D943daee8-8091-43c4-a698-883f2e5b25af.flac&x-id=GetObject
254641882,77023,05/11/2024 10:40:00,05/11/2024 17:40:00,48000,60,2880000,0,417508,flac,07/11/2025 19:47:25,"{""comment"":""Recorded at 10:40:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 36.9C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_10-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/e677c4c1-f553-4482-ae3e-047e275fa75d.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=bf2a376fbdc21047b7338762ab5e31b582ff20192d3df5749947e31c5ef43a90&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De677c4c1-f553-4482-ae3e-047e275fa75d.flac&x-id=GetObject
254641883,77023,05/13/2024 04:00:00,05/13/2024 11:00:00,48000,60,2880000,0,416662,flac,07/11/2025 19:47:26,"{""comment"":""Recorded at 04:00:00 13/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 9.3C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-13_04-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/13/ldsm2sbs3di1/e03e47f2-09e7-4ea3-ba40-7763266d2dbd.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=6be4760f6ef292a94127f39384aa2ca02104694384db6552e212178bd033683b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De03e47f2-09e7-4ea3-ba40-7763266d2dbd.flac&x-id=GetObject
254641889,77023,05/11/2024 09:20:00,05/11/2024 16:20:00,48000,60,2880000,0,417690,flac,07/11/2025 19:47:28,"{""comment"":""Recorded at 09:20:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 34.4C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_09-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/e5fef22d-0166-40f1-8c7e-65fcce646699.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=d87c8f446d2f9bbf79c85400f3b56c8933b56ad1590b01af3a0e8171d392c178&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De5fef22d-0166-40f1-8c7e-65fcce646699.flac&x-id=GetObject
254641890,77023,05/13/2024 00:00:00,05/13/2024 07:00:00,48000,60,2880000,0,420024,flac,07/11/2025 19:47:28,"{""comment"":""Recorded at 00:00:00 13/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 11.5C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-13_00-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/13/ldsm2sbs3di1/2d38478d-72e6-42ff-a76c-06f4968be159.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=2a3e44f7b0b2949a49700264a53b3fa69c5741d8f205f43d30e7ab456c7b07e7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D2d38478d-72e6-42ff-a76c-06f4968be159.flac&x-id=GetObject
254641894,77023,05/12/2024 19:20:00,05/13/2024 02:20:00,48000,60,2880000,0,419557,flac,07/11/2025 19:47:29,"{""comment"":""Recorded at 19:20:00 12/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 29.1C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-12_19-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/13/ldsm2sbs3di1/5d871f7f-1a29-46ec-b0c0-39021fcce263.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=6e2066bc3fc9a11495816f96182d09a43ad927e8844992a5d7a1a6362e102ad4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5d871f7f-1a29-46ec-b0c0-39021fcce263.flac&x-id=GetObject
254641904,77023,05/11/2024 10:20:00,05/11/2024 17:20:00,48000,60,2880000,0,417382,flac,07/11/2025 19:47:32,"{""comment"":""Recorded at 10:20:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 37.7C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_10-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/be9079b0-c52c-49dc-92d1-f37fd8233c5a.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=e3f1879c771c63976f69e94a682d24050a666739373b6f3f4359581f94645726&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dbe9079b0-c52c-49dc-92d1-f37fd8233c5a.flac&x-id=GetObject
254641906,77023,05/12/2024 16:20:00,05/12/2024 23:20:00,48000,60,2880000,0,417758,flac,07/11/2025 19:47:32,"{""comment"":""Recorded at 16:20:00 12/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 33.6C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-12_16-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/12/ldsm2sbs3di1/7e732354-207c-4fa2-9120-e5bb91dd7fa5.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=819d8cbfb5c6901d6266247c9e5736b57e23594d98a4e3543923f191ed7cb442&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7e732354-207c-4fa2-9120-e5bb91dd7fa5.flac&x-id=GetObject
254641909,77023,05/11/2024 12:00:00,05/11/2024 19:00:00,48000,60,2880000,0,417499,flac,07/11/2025 19:47:33,"{""comment"":""Recorded at 12:00:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.7V and temperature was 37.9C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_12-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/7b17020d-50c9-4c2f-b150-fa498665b314.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=956de1bd13f31f93015b37484421efa5b78ee99754059b104efd46b58c9ec9e9&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7b17020d-50c9-4c2f-b150-fa498665b314.flac&x-id=GetObject
254641913,77023,05/12/2024 22:20:00,05/13/2024 05:20:00,48000,60,2880000,0,422193,flac,07/11/2025 19:47:34,"{""comment"":""Recorded at 22:20:00 12/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 14.4C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-12_22-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/13/ldsm2sbs3di1/d167586f-c96b-4eea-bd7e-3650231147f4.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=2705750d286f085f6905b32024662982627e9a6391b121a128c3a1c8ac5d823d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd167586f-c96b-4eea-bd7e-3650231147f4.flac&x-id=GetObject
254641914,77023,05/12/2024 21:00:00,05/13/2024 04:00:00,48000,60,2880000,0,419584,flac,07/11/2025 19:47:35,"{""comment"":""Recorded at 21:00:00 12/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 19.1C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-12_21-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/13/ldsm2sbs3di1/ea91b09a-d157-46eb-b928-bd7cda9350fd.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=3d9fe12283844ee564490ec8c6419a56d5eeb7cf1054c2ddfa16864fe153edce&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dea91b09a-d157-46eb-b928-bd7cda9350fd.flac&x-id=GetObject
254641917,77023,05/11/2024 13:00:00,05/11/2024 20:00:00,48000,60,2880000,0,417378,flac,07/11/2025 19:47:35,"{""comment"":""Recorded at 13:00:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.7V and temperature was 37.9C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_13-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/65db627f-abe8-4006-a783-c9009a9bb7c0.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=501ca707bdec6ec44d1f2ae4f44730319db2d7594de80b2c2197acc50ffb075f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D65db627f-abe8-4006-a783-c9009a9bb7c0.flac&x-id=GetObject
254641922,77023,05/11/2024 06:40:00,05/11/2024 13:40:00,48000,60,2880000,0,418532,flac,07/11/2025 19:47:36,"{""comment"":""Recorded at 06:40:00 11/05/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.8V and temperature was 11.5C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-05-11_06-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/11/ldsm2sbs3di1/b49888dc-7529-4eb5-bb77-6a4a26c6c31e.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170154Z&X-Amz-Expires=604800&X-Amz-Signature=557098d118ebf52605ca7d75bcc151283b5cf838a19b519ff867622fa28a25a3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Db49888dc-7529-4eb5-bb77-6a4a26c6c31e.flac&x-id=GetObject
